,date,open,high,low,close,volume
57552,202110130915,36677,36769,36677,36745,139818
57553,202110130920,36759,36850,36749,36850,75826
57554,202110130925,36845,36898,36840,36884,64058
57555,202110130930,36888,36888,36850,36874,47369
57556,202110130935,36879,36879,36783,36874,82435
57557,202110130940,36879,36912,36855,36884,48507
57558,202110130945,36893,37023,36888,37008,65210
57559,202110130950,37008,37056,36989,37056,67834
57560,202110130955,37051,37061,37008,37032,35281
57561,202110131000,37037,37037,36999,37027,16567
57627,202110140905,37167,37291,37167,37229,139376
57628,202110140910,37238,37253,37162,37205,38907
57629,202110140915,37210,37272,37210,37258,57209
57630,202110140920,37262,37334,37234,37325,74170
57631,202110140925,37334,37368,37315,37330,50430
57632,202110140930,37330,37349,37301,37334,24646
57633,202110140935,37339,37378,37315,37368,70543
57634,202110140940,37378,37411,37368,37401,68490
57635,202110140945,37401,37440,37387,37440,74134
57636,202110140950,37435,37435,37392,37392,48840
57637,202110140955,37392,37401,37363,37401,50226
57638,202110141000,37406,37421,37378,37378,16246
57704,202110150905,37680,37900,37680,37881,314683
57705,202110150910,37881,37910,37838,37905,98712
57706,202110150915,37905,37910,37847,37862,109828
57707,202110150920,37862,37876,37823,37852,84639
57708,202110150925,37862,37871,37799,37823,36374
57709,202110150930,37823,37838,37756,37799,114083
57710,202110150935,37795,37838,37732,37737,40701
57711,202110150940,37747,37766,37689,37708,44681
57712,202110150945,37713,37771,37689,37766,74313
57713,202110150950,37761,37814,37756,37799,79300
57714,202110150955,37799,37804,37737,37766,34560
57715,202110151000,37766,37795,37732,37761,41152
57781,202110180905,37847,37847,37550,37555,146665
57782,202110180910,37560,37579,37502,37512,83190
57783,202110180915,37507,37517,37459,37464,67247
57784,202110180920,37469,37488,37425,37483,43170
57785,202110180925,37483,37536,37464,37507,64071
57786,202110180930,37507,37517,37449,37459,39619
57787,202110180935,37449,37521,37445,37521,23198
57788,202110180940,37512,37574,37502,37555,77495
57789,202110180945,37545,37584,37536,37545,21071
57790,202110180950,37545,37560,37493,37497,42466
57791,202110180955,37502,37665,37497,37660,67463
57792,202110181000,37651,37675,37617,37656,36826
57858,202110190905,37953,38068,37900,38010,145545
57859,202110190910,38015,38025,37934,37972,81741
57860,202110190915,37977,38030,37943,38020,49094
57861,202110190920,38030,38058,37982,37986,62996
57862,202110190925,37996,38006,37934,37943,34666
57863,202110190930,37948,37948,37900,37919,36071
57864,202110190935,37910,37958,37891,37919,69367
57865,202110190940,37919,37924,37857,37857,44005
57866,202110190945,37857,37881,37847,37867,110725
57867,202110190950,37862,37905,37828,37895,58711
57868,202110190955,37900,37905,37871,37886,18810
57869,202110191000,37891,37919,37876,37905,40135
57935,202110200905,38150,38260,38140,38202,131322
57936,202110200910,38212,38221,38135,38154,69454
57937,202110200915,38154,38154,38044,38082,75297
57938,202110200920,38087,38116,38068,38111,49777
57939,202110200925,38111,38154,38068,38102,39201
57940,202110200930,38116,38197,38111,38145,51162
57941,202110200935,38154,38164,38121,38150,31881
57942,202110200940,38145,38169,38130,38159,45810
57943,202110200945,38169,38173,38111,38150,31888
57944,202110200950,38159,38183,38130,38135,47597
57945,202110200955,38135,38135,38092,38106,53388
57946,202110201000,38102,38111,38068,38087,39885
58012,202110210905,37881,37891,37728,37881,81651
58013,202110210910,37886,37948,37886,37939,113235
58014,202110210915,37943,37967,37886,37886,53781
58015,202110210920,37891,37905,37852,37900,67377
58016,202110210925,37900,37929,37881,37929,40524
58017,202110210930,37934,37934,37886,37900,11576
58018,202110210935,37905,37905,37838,37886,41436
58019,202110210940,37881,37939,37881,37915,22628
58020,202110210945,37915,37919,37838,37847,46783
58021,202110210950,37847,37847,37780,37828,46461
58022,202110210955,37833,37843,37795,37799,15934
58023,202110211000,37795,37843,37775,37833,69348
58089,202110220905,37718,37799,37718,37737,107515
58090,202110220910,37737,37771,37670,37694,41730
58091,202110220915,37694,37747,37641,37728,36434
58092,202110220920,37737,37819,37728,37790,45104
58093,202110220925,37795,37814,37747,37756,41410
58094,202110220930,37756,37775,37699,37775,21497
58095,202110220935,37775,37804,37723,37732,49847
58096,202110220940,37737,37775,37713,37747,13313
58097,202110220945,37737,37747,37694,37713,20617
58098,202110220950,37718,37732,37675,37694,29400
58099,202110220955,37694,37732,37675,37728,22328
58100,202110221000,37732,37775,37723,37761,20226
58166,202110250905,37704,37704,37555,37593,81131
58167,202110250910,37593,37632,37517,37517,78184
58168,202110250915,37517,37555,37497,37526,40466
58169,202110250920,37521,37588,37497,37555,66523
58170,202110250925,37565,37660,37541,37656,79137
58171,202110250930,37660,37680,37646,37651,55437
58172,202110250935,37660,37694,37641,37680,40388
58173,202110250940,37684,37771,37680,37742,69012
58174,202110250945,37742,37761,37718,37752,25546
58175,202110250950,37747,37799,37742,37785,30386
58176,202110250955,37785,37843,37771,37833,48340
58177,202110251000,37828,37847,37795,37795,13989
58243,202110260905,38207,38250,38150,38169,124929
58244,202110260910,38159,38212,38130,38183,63492
58245,202110260915,38188,38197,38135,38145,48486
58246,202110260920,38145,38173,38116,38135,20071
58247,202110260925,38130,38140,38102,38121,35708
58248,202110260930,38121,38169,38121,38150,28052
58249,202110260935,38150,38188,38145,38178,51427
58250,202110260940,38178,38183,38111,38135,21599
58251,202110260945,38135,38159,38116,38150,20310
58252,202110260950,38150,38178,38140,38159,21431
58253,202110260955,38159,38193,38140,38169,17330
58254,202110261000,38173,38212,38169,38197,51819
58320,202110270905,38231,38293,38217,38255,79872
58321,202110270910,38255,38269,38207,38217,45522
58322,202110270915,38221,38231,38173,38188,40676
58323,202110270920,38188,38217,38116,38121,85549
58324,202110270925,38116,38121,38087,38106,46706
58325,202110270930,38106,38106,38058,38092,59375
58326,202110270935,38092,38126,38082,38092,22470
58327,202110270940,38087,38106,38068,38082,17801
58328,202110270945,38078,38097,38063,38063,36232
58329,202110270950,38063,38116,38039,38106,27443
58330,202110270955,38102,38111,38034,38044,42615
58331,202110271000,38044,38082,38020,38073,33374
58397,202110280905,38001,38030,37909,38010,125367
58398,202110280910,38010,38054,37986,38049,32547
58399,202110280915,38039,38049,38010,38049,38271
58400,202110280920,38049,38102,38044,38087,54675
58401,202110280925,38082,38092,38054,38078,29000
58402,202110280930,38073,38087,38006,38025,46648
58403,202110280935,38025,38025,37953,38015,38937
58404,202110280940,38015,38068,38001,38068,35847
58405,202110280945,38068,38073,38049,38073,24463
58406,202110280950,38073,38097,38063,38063,18761
58407,202110280955,38063,38073,38030,38039,20620
58408,202110281000,38049,38078,38030,38073,32988
58474,202110290905,38082,38092,37962,38078,129844
58475,202110290910,38078,38087,37996,38015,65293
58476,202110290915,38015,38034,37962,38030,65806
58477,202110290920,38020,38030,37924,37938,43800
58478,202110290925,37938,37972,37905,37914,86617
58479,202110290930,37909,37929,37833,37842,95807
58480,202110290935,37837,37837,37732,37737,121867
58481,202110290940,37732,37756,37698,37756,56026
58482,202110290945,37756,37837,37751,37813,90502
58483,202110290950,37809,37813,37684,37684,65535
58484,202110290955,37684,37727,37679,37708,58030
58485,202110291000,37703,37712,37640,37684,48103
58551,202111010905,37626,37626,37429,37439,167738
58552,202111010910,37443,37535,37434,37472,57036
58553,202111010915,37482,37554,37463,37530,35381
58554,202111010920,37539,37597,37530,37530,72707
58555,202111010925,37535,37564,37496,37554,26687
58556,202111010930,37559,37588,37535,37564,33160
58557,202111010935,37564,37573,37501,37501,27064
58558,202111010940,37501,37564,37496,37559,26146
58559,202111010945,37559,37597,37559,37588,32629
58560,202111010950,37588,37602,37568,37578,11119
58561,202111010955,37573,37621,37573,37607,32951
58562,202111011000,37612,37640,37578,37592,38265
58628,202111020905,37669,37871,37669,37857,274271
58629,202111020910,37857,37943,37857,37929,106071
58630,202111020915,37934,37996,37905,37986,65592
58631,202111020920,37996,38082,37996,38054,94522
58632,202111020925,38058,38078,38049,38068,32189
58633,202111020930,38073,38102,38058,38097,39335
58634,202111020935,38097,38159,38097,38155,62182
58635,202111020940,38150,38169,38121,38121,55844
58636,202111020945,38116,38135,38082,38087,45371
58637,202111020950,38082,38107,38068,38097,25655
58638,202111020955,38097,38111,38078,38082,26309
58639,202111021000,38078,38116,38063,38111,17674
58705,202111030905,38116,38116,37847,37852,169604
58706,202111030910,37852,37876,37780,37804,83392
58707,202111030915,37804,37823,37770,37809,50872
58708,202111030920,37809,37809,37717,37737,58215
58709,202111030925,37737,37746,37717,37746,49329
58710,202111030930,37746,37765,37732,37737,48469
58711,202111030935,37737,37789,37732,37785,27435
58712,202111030940,37780,37818,37765,37818,45833
58713,202111030945,37813,37828,37765,37765,40630
58714,202111030950,37770,37770,37737,37746,22907
58715,202111030955,37746,37775,37741,37756,13584
58716,202111031000,37756,37765,37737,37746,7511
58782,202111040905,37785,37948,37785,37909,354743
58783,202111040910,37914,37929,37861,37890,73959
58784,202111040915,37885,37938,37885,37924,74263
58785,202111040920,37924,37982,37919,37929,66504
58786,202111040925,37929,37938,37861,37929,121883
58787,202111040930,37929,37962,37924,37934,110238
58788,202111040935,37934,38006,37929,37986,84571
58789,202111040940,37986,37991,37943,37962,26826
58790,202111040945,37962,37991,37943,37972,34562
58791,202111040950,37972,37977,37924,37929,10985
58792,202111040955,37929,37977,37929,37977,13842
58793,202111041000,37982,37996,37953,37962,42231
58859,202111050905,37919,37982,37708,37712,488506
58860,202111050910,37708,37717,37631,37660,102568
58861,202111050915,37655,37660,37477,37477,119958
58862,202111050920,37482,37597,37467,37568,85994
58863,202111050925,37568,37660,37539,37612,73915
58864,202111050930,37607,37640,37568,37621,73222
58865,202111050935,37612,37621,37520,37520,45657
58866,202111050940,37530,37544,37429,37458,103169
58867,202111050945,37448,37463,37386,37453,57703
58868,202111050950,37458,37477,37415,37439,30867
58869,202111050955,37434,37434,37366,37419,57199
58870,202111051000,37429,37448,37376,37395,59156
58936,202111080905,37549,37549,37304,37318,120911
58937,202111080910,37309,37323,37232,37242,132505
58938,202111080915,37242,37294,37193,37242,51565
58939,202111080920,37242,37280,37198,37227,48648
58940,202111080925,37218,37251,37189,37222,45635
58941,202111080930,37222,37232,37184,37184,32655
58942,202111080935,37184,37184,37088,37093,111912
58943,202111080940,37093,37160,37093,37155,39785
58944,202111080945,37160,37165,37112,37150,53806
58945,202111080950,37150,37160,37121,37131,25827
58946,202111080955,37136,37145,37107,37117,24947
58947,202111081000,37117,37117,37054,37093,61696
59013,202111090905,37439,37732,37318,37703,333395
59014,202111090910,37703,37804,37688,37799,98930
59015,202111090915,37804,37813,37727,37775,73301
59016,202111090920,37775,37775,37554,37554,99656
59017,202111090925,37554,37621,37525,37602,53017
59018,202111090930,37602,37602,37530,37559,74198
59019,202111090935,37559,37602,37525,37559,42824
59020,202111090940,37564,37573,37448,37448,53305
59021,202111090945,37453,37506,37424,37506,50200
59022,202111090950,37506,37544,37477,37511,30355
59023,202111090955,37487,37501,37453,37472,21323
59024,202111091000,37477,37515,37400,37419,78843
59090,202111100905,37314,37501,37314,37491,152007
59091,202111100910,37501,37535,37352,37366,73236
59092,202111100915,37357,37386,37318,37376,48675
59093,202111100920,37386,37405,37275,37294,91212
59094,202111100925,37299,37386,37280,37318,49312
59095,202111100930,37318,37376,37314,37352,41853
59096,202111100935,37347,37467,37347,37424,41281
59097,202111100940,37419,37477,37381,37415,44293
59098,202111100945,37410,37419,37357,37405,30024
59099,202111100950,37405,37448,37391,37419,9864
59100,202111100955,37429,37453,37410,37453,11871
59101,202111101000,37439,37491,37439,37463,20730
59167,202111110905,36876,36929,36780,36814,194358
59168,202111110910,36814,36915,36814,36886,74358
59169,202111110915,36881,36929,36862,36891,77588
59170,202111110920,36891,36905,36828,36828,80223
59171,202111110925,36833,36896,36823,36891,25025
59172,202111110930,36891,36924,36876,36924,23255
59173,202111110935,36929,37016,36924,36939,94373
59174,202111110940,36939,36972,36910,36910,13669
59175,202111110945,36924,36963,36900,36920,51866
59176,202111110950,36920,36972,36905,36953,26447
59177,202111110955,36953,36953,36905,36924,16295
59178,202111111000,36924,36939,36905,36910,29256
59244,202111120905,37371,37386,37222,37251,218705
59245,202111120910,37246,37376,37246,37314,102304
59246,202111120915,37304,37391,37285,37362,69845
59247,202111120920,37371,37443,37342,37443,74824
59248,202111120925,37443,37458,37381,37400,27022
59249,202111120930,37395,37429,37371,37391,28187
59250,202111120935,37400,37443,37376,37405,68289
59251,202111120940,37405,37491,37405,37472,75462
59252,202111120945,37477,37515,37467,37511,33975
59253,202111120950,37511,37520,37477,37477,29912
59254,202111120955,37472,37487,37453,37467,27996
59255,202111121000,37472,37482,37458,37463,10445
59321,202111150905,37770,37813,37703,37712,180689
59322,202111150910,37717,37751,37703,37717,49757
59323,202111150915,37712,37770,37703,37732,59377
59324,202111150920,37737,37799,37717,37717,54976
59325,202111150925,37727,37818,37727,37785,60754
59326,202111150930,37789,37861,37789,37823,37201
59327,202111150935,37813,37833,37804,37809,25156
59328,202111150940,37813,37861,37804,37842,29750
59329,202111150945,37847,37909,37833,37900,26186
59330,202111150950,37895,37924,37881,37914,23577
59331,202111150955,37909,37919,37885,37890,9491
59332,202111151000,37895,37934,37881,37929,35005
59398,202111160905,37934,37934,37775,37861,113340
59399,202111160910,37866,37881,37823,37842,43929
59400,202111160915,37847,37857,37809,37852,55713
