,date,y_volume_0905,y_volume_0910,y_volume_0915,y_volume_0920,y_volume_0925,y_volume_0930,y_volume_0935,y_volume_0940,y_volume_0945,y_volume_0950,y_volume_0955,y_volume_1000,y_volume_1005,y_volume_1010,y_volume_1015,y_volume_1020,y_volume_1025,y_volume_1030,y_volume_1035,y_volume_1040,y_volume_1045,y_volume_1050,y_volume_1055,y_volume_1100,y_volume_1105,y_volume_1110,y_volume_1115,y_volume_1120,y_volume_1125,y_volume_1130,y_volume_1135,y_volume_1140,y_volume_1145,y_volume_1150,y_volume_1155,y_volume_1200,y_volume_1205,y_volume_1210,y_volume_1215,y_volume_1220,y_volume_1225,y_volume_1230,y_volume_1235,y_volume_1240,y_volume_1245,y_volume_1250,y_volume_1255,y_volume_1300,y_volume_1305,y_volume_1310,y_volume_1315,y_volume_1320,y_volume_1325,y_volume_1330,y_volume_1335,y_volume_1340,y_volume_1345,y_volume_1350,y_volume_1355,y_volume_1400,y_volume_1405,y_volume_1410,y_volume_1415,y_volume_1420,y_volume_1425,y_volume_1430,y_volume_1435,y_volume_1440,y_volume_1445,y_volume_1450,y_volume_1455,y_volume_1500,y_volume_1505,y_volume_1510,y_volume_1515,y_volume_1520,y_volume_1530
750,20211028,125367,32547,38271,54675,29000,46648,38937,35847,24463,18761,20620,32988,14043,9696,12361,55587,21080,7872,34774,9565,30168,7850,13301,10584,15972,1874,19122,6936,30125,36901,17068,11833,11799,7466,11928,10013,9151,21993,24823,8186,13954,4633,18083,12202,11865,6732,5962,21691,13552,4917,30448,10666,2529,10675,9624,16003,58623,28981,9302,25098,71349,25068,16161,13626,10881,16651,10400,13321,16933,10229,22228,15365,27479,29934,29684,27463,57192
751,20211029,129844,65293,65806,43800,86617,95807,121867,56026,90502,65535,58030,48103,45938,91876,78474,29282,80211,28926,45490,52102,60861,27299,40451,25862,21705,24217,23491,18481,21096,26655,22674,14413,28203,23288,14264,16106,21395,20455,28153,13353,45625,51893,35689,23983,17670,16044,13332,5184,13884,21104,23354,16502,23475,18600,19813,29299,11756,11442,70604,45887,62936,56086,51265,33694,27285,38704,27227,57501,27025,117802,116585,57879,57224,78073,72157,122324,155913
752,20211101,167738,57036,35381,72707,26687,33160,27064,26146,32629,11119,32951,38265,11236,20159,14046,17409,20099,27115,13299,12878,45883,19518,28792,29769,9859,12341,10792,8112,7648,11841,2832,15380,1873,19644,15552,15499,14189,8213,17836,4424,13032,10744,2359,23140,12911,7862,15269,3681,5247,13635,6147,4301,32310,10115,25801,52851,12755,5697,7268,8078,7138,18417,9972,18343,102747,30822,10412,19135,22059,14372,22507,12457,25279,66673,107851,84256,141673
753,20211102,274271,106071,65592,94522,32189,39335,62182,55844,45371,25655,26309,17674,23136,30747,18585,10021,22611,14485,14857,4386,67367,45217,37476,8662,31408,16648,12540,7430,6259,7678,20398,4568,4432,13591,4705,17312,6844,10390,2809,21663,44209,19624,21711,13055,4577,8548,8627,4701,29479,15104,15014,12561,11751,23430,16507,10862,12912,17260,68150,49769,56891,47354,56023,56292,108570,30806,45717,24000,33615,25394,32266,78814,40042,27093,48207,68171,37794
754,20211103,169604,83392,50872,58215,49329,48469,27435,45833,40630,22907,13584,7511,16152,16277,14177,21138,6855,11868,21226,42375,16833,89972,62902,27777,73308,45528,43302,50533,35859,21311,9494,20968,34820,38209,23754,9207,9291,19088,12944,16245,5612,5314,3245,10755,6623,18821,91504,18592,24978,8330,5331,5374,13221,56642,54503,54450,74575,47627,9074,136807,75477,89108,38390,32848,80019,71974,77014,36241,10989,20789,52039,30091,13578,18773,110876,87656,65815
755,20211104,354743,73959,74263,66504,121883,110238,84571,26826,34562,10985,13842,42231,33139,59789,34403,14375,35921,34266,56936,15547,35365,55060,50547,65694,47855,36768,25990,34526,23246,8976,19172,16361,41431,21693,23386,19661,25782,18585,16035,29457,99630,42417,32609,16980,17131,18435,13040,11546,10765,36760,18444,11478,13649,8697,17925,12129,18631,36729,29179,22868,27634,22748,56259,43902,56628,37590,72673,32833,78293,43626,11660,24625,73145,18719,42072,33658,67989
756,20211105,488506,102568,119958,85994,73915,73222,45657,103169,57703,30867,57199,59156,117201,92016,40867,41975,80343,32136,50247,76184,40576,88060,80730,97822,118226,19750,17895,13495,40965,46128,44007,26111,77368,74774,72934,54092,40023,79650,13917,23239,32915,19615,17221,54904,21803,6856,14890,18144,5194,56249,25889,49810,25098,47589,17912,29648,33024,28892,23254,17709,24951,64213,20546,19075,24738,18555,19392,17979,19711,28222,28356,22904,33351,57297,71674,72088,75934
757,20211108,120911,132505,51565,48648,45635,32655,111912,39785,53806,25827,24947,61696,27005,15372,9581,19660,26545,26350,18875,20714,82718,94463,24175,32696,46918,40619,32156,39873,37729,60482,33648,32947,29866,19166,38929,23753,10230,8008,3413,6305,6218,5992,8992,11047,14939,48302,25938,26635,27276,11822,3556,10586,28831,96655,35619,100729,152747,90562,24851,47912,60670,25874,34981,90458,140810,24678,80269,72233,32876,62819,68316,79483,56288,94721,25262,30388,48580
758,20211109,333395,98930,73301,99656,53017,74198,42824,53305,50200,30355,21323,78843,42570,41349,52128,25218,19691,40808,35927,32170,33655,32797,26073,20555,16122,5618,19900,25020,26747,14605,23527,6722,5710,5916,13862,12123,41765,30598,17393,19281,5441,25836,32400,23332,6029,14169,17068,33912,27624,16534,7994,24829,9486,8898,32370,53097,63092,21754,5335,25569,12955,13433,21933,10338,10425,16500,16466,9203,32247,9010,19498,10870,67334,36248,25902,15638,63666
759,20211110,152007,73236,48675,91212,49312,41853,41281,44293,30024,9864,11871,20730,24573,12335,25468,20296,18677,46791,16276,15920,12581,112100,20161,13204,10513,15999,54035,59514,20264,23982,16994,73882,37284,31550,53461,8869,15134,12650,15702,10502,12134,5689,8142,8742,7909,7789,3531,1822,15609,23219,19545,39294,20135,10282,34578,30980,37952,36621,9167,40576,15558,21907,34346,30590,44447,32097,22981,15442,21375,31380,63232,34627,15106,19357,10979,70957,57537
760,20211111,194358,74358,77588,80223,25025,23255,94373,13669,51866,26447,16295,29256,17600,34523,50340,54403,22966,30281,25007,48005,9853,23764,55023,100059,27465,128565,13958,8839,7006,27122,7269,7569,9719,13125,8368,9343,5978,3737,9325,5357,12917,4537,25611,8809,8597,4307,4276,13675,13578,11285,11117,24031,8184,14617,8091,8841,21868,7845,13713,7916,24612,10848,17083,16420,20029,32729,34622,29249,37191,26949,27353,27674,43034,32878,61134,51705,43137
761,20211112,218705,102304,69845,74824,27022,28187,68289,75462,33975,29912,27996,10445,15085,49574,9278,13512,62811,7594,9997,21964,15519,27691,11072,4540,11196,39879,12054,10681,15433,15842,12610,11076,7387,7255,5414,5260,11173,20369,5655,5758,5769,3884,11744,12644,5410,5930,15160,4577,22658,17439,6810,12237,8297,20227,42118,13041,34122,26486,46272,32989,26570,17567,22838,31603,27380,39749,55993,59009,40758,44704,17450,63223,29000,28543,62355,55840,57956
762,20211115,180689,49757,59377,54976,60754,37201,25156,29750,26186,23577,9491,35005,26881,25707,10032,22858,18743,32074,54619,7420,24740,28522,29312,6480,6997,14276,6020,60719,9121,18563,62727,21544,19980,37817,15285,8720,18903,14602,13909,2227,22919,10171,15897,15501,34625,33927,28209,2635,18392,17382,26531,19025,17595,3814,14649,23033,25464,7271,25361,42146,15364,18797,28654,91826,42430,36982,56500,6860,8946,49021,43753,57880,123392,72585,74126,19603,41341
763,20211116,113340,43929,55713,32777,39115,72682,26218,19195,47972,52728,33187,48390,6485,26326,15804,27223,18264,22893,11733,27432,11688,16768,11220,64745,17809,9675,18270,23102,18741,9475,8893,13102,19438,7560,3862,8659,48913,19586,14595,14945,59807,27227,29511,18635,27075,12437,19431,4128,5744,22199,32515,19854,23323,15596,91170,38586,22183,26362,13506,20531,17620,22577,11128,17263,27455,29043,18245,12228,14544,72594,9149,28975,27060,32538,22668,14843,34040
764,20211117,102779,50076,80739,87075,102252,56146,74642,63619,49008,79162,36162,28067,26445,47973,43290,20715,20041,17696,11442,37894,61545,8684,75161,11275,17373,9301,9305,8400,4716,5970,19061,4952,7533,75146,25764,7629,9489,6728,5196,54776,25235,6488,17346,3052,11479,5581,6995,4325,4202,7956,40292,7752,7932,14951,8984,4966,11053,16938,12388,13702,47609,20748,37205,53029,23734,6396,8050,11759,28402,31495,48397,31134,33949,108646,70668,76624,77444
765,20211119,222250,191065,72773,124525,45273,80050,76681,29536,57325,32132,44799,31462,46668,9732,59504,11978,40841,64336,46867,18864,37589,108962,46751,33252,46502,38320,23016,16936,26924,64992,74032,49420,51072,50633,8690,14392,15147,30929,22474,9668,8476,15454,8663,9221,21412,11834,27541,17439,25105,8416,38906,20079,54218,14876,24449,43102,19589,26141,21002,14225,10269,75778,34587,46592,9133,30100,49336,82384,64250,32270,26272,85708,43476,61423,50769,32288,70273
766,20211122,230761,149108,85833,63918,31155,35440,42129,19848,19355,41684,55992,16167,19530,16918,57550,37403,15114,14309,40846,29938,25212,17461,31688,29646,40571,55323,39611,23077,29765,34368,22735,40090,102342,21609,24798,49098,17494,20164,64255,27092,21584,26253,31196,29679,24143,23846,23687,26054,20139,24846,35883,71083,18782,24444,41904,18138,17432,53736,23016,29127,22937,20710,36631,14901,22191,15725,28725,50864,52145,65603,42986,29549,27117,25822,37070,29291,69900
767,20211123,172391,70098,68455,48352,59292,22705,40457,12744,65735,28493,48557,33170,52149,26278,41169,45913,21416,20957,38551,34562,46672,68069,52542,23808,42468,27662,18779,17396,25364,17906,36964,20180,22764,30637,53312,21308,23186,29141,19334,21711,12693,40911,17270,26379,23989,62657,33019,14636,17091,352686,24278,15082,13099,15616,16504,56148,16653,12737,19889,19301,27886,17027,11976,13563,62309,35625,52577,14405,36419,46337,17912,21529,30342,34007,17781,25043,20490
768,20211124,167185,75673,100124,53561,53542,37298,38911,34152,62973,22304,11325,38298,8133,44140,26762,37781,24255,9346,21598,102737,32515,10888,13827,47649,108509,76090,37421,18347,35330,26540,36006,38250,11884,5525,9375,3966,32215,46251,14180,10607,7703,9073,6636,12248,4114,3440,1563,13694,12933,27475,4573,21906,14884,17383,8071,3446,28250,25345,6224,17728,41087,22103,21065,9874,30134,26257,39624,20619,8639,34125,12178,33671,36301,46906,27467,19237,45824
769,20211125,109063,46605,75433,22894,47321,65712,34928,43554,34126,24307,47379,29910,20685,67559,66194,18456,56564,24329,22349,15151,56986,11407,97994,26735,37847,22816,27086,29122,12660,20188,14139,7600,12711,37662,34713,5788,11002,7023,14328,3103,8630,19680,81836,7794,8337,19222,17441,2732,9214,4013,12964,3112,13620,7482,5441,5837,9572,12976,12202,7169,12198,8996,7404,4246,13187,53066,17971,39329,24418,19582,49996,61901,48585,45366,108063,78046,101884
770,20211126,150790,39365,89145,72834,75881,77558,30536,23659,45503,33753,35443,34532,30437,29548,9934,28145,43625,14134,32121,59982,64654,29193,32833,69189,24679,27876,33337,31895,39695,59706,20624,25193,11091,29714,35825,9202,51619,76338,78182,22648,36217,25895,11156,55593,21615,6167,7132,39638,55123,38409,50153,115469,162023,56831,46809,166546,48551,47496,54188,34348,71788,71394,40608,43362,26871,22578,49686,23680,15504,38151,16987,106009,21069,177251,53142,68684,168445
771,20211129,257268,107656,59718,103310,83491,48660,64551,58782,62272,43501,19065,10704,36336,47285,20288,28158,41512,35172,44858,23795,38534,59105,23154,42351,88419,22188,26576,33762,13678,23494,39070,63475,21906,33436,44315,19045,20523,10603,16929,10451,8916,13935,11078,8227,24981,13827,12172,24325,12737,8832,6862,6124,9239,7507,19800,8598,177064,24397,28985,20787,18974,43108,30718,32038,147424,92549,89162,116084,59977,95547,51155,26759,52379,65610,31549,35319,57274
772,20211130,231138,114342,39351,47211,36974,44434,50550,52231,35192,46176,25603,17637,102670,26103,57166,34944,77322,43596,17752,61616,34444,50049,36009,135168,28128,46001,40938,101008,107022,64318,62869,40122,36162,49721,17399,20430,56053,34428,39074,87676,19829,84793,28246,55667,33528,45555,80124,49363,66318,37220,32515,102718,30835,56184,38605,42951,60441,64124,41779,94974,130631,79979,154589,220557,144476,140047,60474,252387,214637,192100,159901,127501,282622,226420,169324,265401,174391
773,20211201,281973,171069,97223,177614,180135,120820,60352,94145,122283,77580,48236,38930,63494,49974,27646,46187,14430,25208,29306,22364,17316,14208,18842,22888,94128,48417,14442,29952,22939,20793,41945,37987,8691,26119,16825,21869,13721,23218,17750,19144,21681,24446,23428,20187,15054,7819,22315,27451,30189,91731,89115,49377,31958,45170,66796,43119,123742,26000,64784,36608,48506,34097,51815,62286,20201,27825,90536,21927,29560,44756,60524,20316,16420,32244,80030,93105,65143
774,20211202,234548,120330,93677,107454,118321,59706,82245,143712,75232,83601,77250,101156,61468,52410,66766,54947,83802,81024,63653,58631,71773,33182,26688,62621,81389,57305,50656,22218,28528,11301,30279,27586,22761,21304,11172,23244,10206,18978,8256,15812,20177,57495,25865,36431,25052,18614,39814,15633,49867,22583,18224,20637,10456,7832,10864,11681,16293,18719,23139,51322,37476,13738,26724,37296,13634,47556,36666,20751,33487,55837,38843,38852,37982,48764,33157,24580,59498
775,20211203,179976,142458,73651,120452,100681,37938,81879,97093,63901,53972,53950,26576,97312,158055,89114,34151,33144,10630,84571,32643,26462,35285,15180,19102,70626,28567,22571,18092,19492,19565,8489,32285,6043,73849,68960,27788,69333,39469,42637,10413,6508,9767,22678,27028,62733,96196,31539,85981,29177,89636,79422,22217,12820,32493,27483,33785,86423,81078,71162,72738,15508,100790,59668,76837,23935,34930,19681,26804,18189,18126,60997,39662,32543,35230,31869,184968,16268
776,20211206,235708,139855,143749,105404,65435,114153,181486,89470,77531,212867,120014,52428,130321,33195,44162,12245,17509,15818,46493,82635,41609,45193,61864,53870,63479,40171,48392,29519,35311,40851,27077,22069,14570,20529,26586,6881,7622,20446,20780,89860,19853,21535,23164,20327,14370,14441,19353,10934,59961,29749,26049,35880,22708,19570,65142,29862,67254,36894,48138,65487,305411,202604,166850,210380,228157,169677,271807,124094,172776,180331,132557,153237,123548,265459,179078,50683,43426
777,20211207,336586,182074,147053,94447,124901,144698,92042,98281,146940,79491,84459,56998,78986,57737,57441,36729,29928,55466,44563,29881,53536,15742,31842,44090,21179,56080,43706,42049,28146,11323,22314,24963,19667,10210,53867,28263,45998,81101,44812,106483,62849,20699,37215,25639,47919,22997,136054,25515,40382,43398,46421,33328,25745,63591,19845,27455,59151,21281,32784,51799,33294,35406,45542,24355,28497,73454,80221,60462,127759,48534,128390,15871,35163,18847,25414,64059,42823
778,20211208,275512,158663,130115,108287,114526,58144,51322,98570,142920,81284,157148,148969,66729,35662,16542,26160,27211,68785,127673,27071,23027,45781,25096,35535,46315,69117,51755,102691,41156,39931,29026,38673,53084,75880,62098,20794,46156,21074,29080,36294,99063,53019,44633,47770,44566,26939,27083,50377,35529,27498,52543,33719,51297,50641,74514,67359,41843,144217,130602,61608,55667,105695,179443,71083,62799,74301,76423,44757,44157,37325,84233,127072,190371,123108,218406,122234,64622
779,20211209,99973,115694,104107,59316,39552,10546,58978,136459,157292,50814,34005,37429,50473,63327,74419,52968,53153,34892,58305,83142,127002,78400,75364,27298,29556,39416,41435,35403,39362,34825,27172,13178,6197,49632,23043,52275,24332,12471,51639,27230,28950,49923,140596,27758,20124,23686,15800,10261,23566,15089,29152,24789,18097,28184,15522,31322,11684,21226,18180,34496,71329,26218,38170,32343,30237,34642,94389,36365,48811,71226,29145,60360,41809,35185,15473,18453,220964
780,20211210,105952,105860,43110,58590,35218,34273,83557,37884,20694,134557,97906,119073,89168,51079,30989,16733,21050,8999,39809,11718,28955,17958,28045,17717,17007,4328,7563,1724,14903,9625,5588,8358,12310,2845,9450,5637,14848,6328,4067,10461,6185,9955,4111,6348,2155,16630,17914,4368,6448,13198,5999,4145,5324,10109,25578,61654,58927,106460,9703,8808,9685,4902,11861,5458,17790,10200,46292,26030,8489,5705,50840,17847,25263,18510,14377,31741,41003
781,20211213,155559,47785,25626,41042,25102,18836,24657,17526,49228,31028,23224,12137,15194,45762,50684,55352,27287,22153,16773,19497,34478,27830,46242,16000,34940,27006,16949,17888,34044,44005,29184,42368,35340,17325,12079,32848,56821,49424,56087,43183,14125,39057,46417,42833,10705,39906,21319,29599,44032,39021,12906,20449,31101,33991,56903,23725,10537,17069,19321,31934,21909,34292,17597,20193,26969,90363,70774,65579,65780,27902,43645,40221,42054,25602,36435,52363,63860
782,20211214,144336,102284,121102,80268,62773,57674,15424,80929,74016,39759,33102,32754,7059,17000,12034,15846,45798,14228,68880,70132,26992,14915,29188,53995,28827,54383,10929,40410,17990,24946,93661,27713,13684,19585,36166,52810,22778,22255,15513,17119,30033,42518,5093,63733,16513,84057,79070,20536,73439,21091,19398,35914,33776,15293,31384,17766,5853,11315,6941,17723,32480,18853,41461,14738,22692,33273,33789,18125,31344,19865,39687,23398,15762,26080,35473,36620,14480
783,20211215,135203,59106,29905,46015,27714,86981,33656,30231,71718,11788,21792,17707,16637,11734,29527,16756,24576,15081,11841,18478,5898,27097,12363,19669,60722,41896,16928,27710,16379,12810,3519,30111,17800,35443,10695,5956,7834,8213,16136,10804,9449,20008,2234,38932,9892,6659,19230,38651,11895,14017,13352,4848,12335,30022,32210,42970,6276,9944,8278,3869,32676,51132,87766,18652,12359,5529,35318,20595,49608,42907,46890,98207,125441,61073,196119,181070,26861
784,20211216,248937,123854,102437,145297,133108,95855,89976,38660,51122,39920,31949,17533,19059,16702,20703,36169,37357,12367,42354,49238,36566,130139,87727,32549,63393,27436,17981,66429,19214,12642,27470,35857,49248,38845,33753,34658,22900,24622,19428,13546,10028,43279,42126,27677,13252,13075,8962,3708,78378,4850,9359,7553,83631,38921,16898,23950,9937,9489,4808,46825,21121,16063,7399,12661,15602,5367,8298,38440,26427,27147,35919,8471,50483,39436,37371,30400,131191
785,20211217,151484,58445,56292,36866,41083,32653,36482,32249,23908,41765,29295,65376,31452,22688,18156,60100,20595,17297,19724,21359,22200,23901,16940,19170,54384,26744,35522,9473,2571,6571,6964,15619,24744,5299,21261,4396,4335,13683,74880,11386,22612,32914,26368,16025,9664,3938,15720,71419,20093,19775,29102,41489,27778,13823,43280,47458,42277,10736,18696,35806,35220,26520,10614,69724,13755,3351,81487,150914,17438,72661,83620,36836,26899,115526,32659,65667,63317
786,20211220,129678,86903,59579,87807,101044,41529,51961,40060,53944,23390,13959,29923,29378,17609,17901,20523,7601,6410,11807,24174,21081,6748,8263,84075,38807,56790,25504,28658,20266,18471,52591,47104,9445,13539,18089,6537,21199,27984,12236,9463,48507,22143,6492,44787,15110,46251,43234,51312,66646,50804,24690,20275,45493,62803,44298,14431,14830,10212,27935,25192,36309,34034,34910,64677,58645,47356,38797,82915,75899,81388,91988,99235,61145,73750,79896,128907,75645
787,20211221,282705,95436,112268,77579,105141,131432,234496,95042,61067,86726,52108,38174,78219,50765,62063,21945,35991,11806,102064,59521,39498,44578,34450,50405,11364,41013,30010,31844,44149,27537,9911,26049,16847,13696,13779,15011,19567,9714,19033,18955,24633,16055,18346,20985,39723,29482,17024,8860,12700,36258,68174,34608,57599,112743,43614,63549,37201,38305,22947,44966,72519,21476,21316,25126,19276,20753,12176,15617,25139,18492,20129,27023,25826,34813,32916,36058,55899
788,20211222,139927,125042,79665,81548,102606,58118,47045,45560,42536,34668,42601,32764,33020,38945,22474,9242,34027,16342,24297,24325,18520,21579,52563,59521,50006,36063,16919,41935,21920,15950,6222,19252,13813,12434,24413,4224,23930,15646,6295,11308,12983,13620,4595,10429,2038,31734,7637,19481,4313,2950,6256,2449,30288,12809,41795,18931,11671,23090,5453,15474,192919,57379,25124,29022,26753,4218,27080,7834,26831,29522,66915,312055,193960,52710,58019,91506,49665
